order_id,order_date,customer_name,region,city,product_name,category,subcategory,quantity,unit_price,total_amount,payment_method,channel,status
ORD-2023000933,2023-10-09,Customer_98,North,Beijing,Running Shoes Pro,Sports,Running,1,127.59,127.59,Credit Card,Store,Processing
ORD-2023000934,2023-12-17,Customer_135,East,Hangzhou,Canon EOS R6,Electronics,Cameras,3,2731.02,8193.06,COD,Phone,Completed
ORD-2023000935,2025-02-13,Customer_178,North,Beijing,AirPods Pro,Electronics,Headphones,2,225.97,451.94,WeChat Pay,Store,Returned
ORD-2023000936,2024-01-23,Customer_138,West,Xi'an,Canon EOS R6,Electronics,Cameras,1,2696.23,2696.23,WeChat Pay,Website,Shipped
ORD-2023000937,2025-11-06,Customer_150,South,Shenzhen,Data Science 101,Books,Non-Fiction,3,55.58,166.74,Bank Transfer,Website,Completed
ORD-2023000938,2025-03-05,Customer_193,West,Xi'an,The Great Novel,Books,Fiction,1,22.5,22.5,COD,Store,Cancelled
ORD-2023000939,2025-12-12,Customer_178,Central,Zhengzhou,Sony WH-1000XM5,Electronics,Headphones,3,371.25,1113.75,Bank Transfer,Phone,Cancelled
ORD-2023000940,2024-02-29,Customer_57,East,Nanjing,Denim Jacket,Clothing,Men's Wear,5,82.55,412.75,Alipay,Phone,Processing
ORD-2023000941,2023-11-18,Customer_96,West,Chengdu,Yoga Mat Premium,Sports,Yoga,4,54.71,218.84,WeChat Pay,Third-party,Completed
ORD-2023000942,2024-04-16,Customer_150,South,Shenzhen,Yoga Mat Premium,Sports,Yoga,4,49.28,197.12,Credit Card,Phone,Returned
ORD-2023000943,2025-04-17,Customer_95,Central,Zhengzhou,Silk Dress,Clothing,Women's Wear,4,127.74,510.96,Bank Transfer,Store,Shipped
ORD-2023000944,2023-06-05,Customer_92,West,Chengdu,Sony WH-1000XM5,Electronics,Headphones,4,321.13,1284.52,Credit Card,Store,Returned
ORD-2023000945,2024-04-11,Customer_26,Central,Changsha,Data Science 101,Books,Non-Fiction,1,54.28,54.28,Credit Card,App,Shipped
ORD-2023000946,2024-11-05,Customer_65,North,Shenyang,iPad Air,Electronics,Tablets,3,544.49,1633.47,WeChat Pay,Store,Processing
ORD-2023000947,2023-01-18,Customer_198,Central,Wuhan,Dark Chocolate Box,Food & Beverage,Snacks,5,16.84,84.2,WeChat Pay,Store,Shipped
ORD-2023000948,2025-11-15,Customer_195,West,Chongqing,LED Floor Lamp,Home & Garden,Lighting,1,88.25,88.25,Alipay,Phone,Processing
ORD-2023000949,2025-08-17,Customer_185,South,Xiamen,iPad Air,Electronics,Tablets,4,551.15,2204.6,Bank Transfer,Store,Completed
ORD-2023000950,2025-07-10,Customer_143,East,Shanghai,Silk Dress,Clothing,Women's Wear,4,117.76,471.04,Credit Card,Store,Processing
ORD-2023000951,2024-12-27,Customer_87,Central,Wuhan,Yoga Mat Premium,Sports,Yoga,1,49.0,49.0,Alipay,Phone,Cancelled
ORD-2023000952,2023-02-17,Customer_146,West,Xi'an,Ceramic Mug Set,Home & Garden,Kitchenware,3,27.49,82.47,Credit Card,Website,Processing
ORD-2023000953,2025-03-11,Customer_98,East,Nanjing,Data Science 101,Books,Non-Fiction,5,56.2,281.0,Alipay,Phone,Completed
ORD-2023000954,2025-07-13,Customer_164,Central,Zhengzhou,iPad Air,Electronics,Tablets,4,528.67,2114.68,WeChat Pay,App,Processing
ORD-2023000955,2025-09-27,Customer_7,North,Shenyang,Ceramic Mug Set,Home & Garden,Kitchenware,2,24.93,49.86,Alipay,Website,Completed
ORD-2023000956,2025-12-09,Customer_18,West,Chongqing,iPad Air,Electronics,Tablets,2,561.46,1122.92,Bank Transfer,App,Shipped
ORD-2023000957,2025-04-21,Customer_101,Central,Wuhan,Sony WH-1000XM5,Electronics,Headphones,3,386.66,1159.98,Alipay,App,Processing
ORD-2023000958,2024-02-27,Customer_34,Central,Zhengzhou,Wool Scarf,Clothing,Accessories,1,37.7,37.7,Alipay,Store,Cancelled
ORD-2023000959,2024-02-20,Customer_129,West,Chengdu,The Great Novel,Books,Fiction,5,28.28,141.4,Bank Transfer,Store,Processing
ORD-2023000960,2024-05-20,Customer_135,North,Beijing,Leather Boots,Clothing,Footwear,1,174.48,174.48,WeChat Pay,Third-party,Cancelled
ORD-2023000961,2024-08-12,Customer_166,West,Chongqing,LED Floor Lamp,Home & Garden,Lighting,1,95.34,95.34,Bank Transfer,Store,Shipped
ORD-2023000962,2025-06-03,Customer_118,West,Xi'an,Sony WH-1000XM5,Electronics,Headphones,4,322.73,1290.92,Bank Transfer,Website,Returned
ORD-2023000963,2023-11-20,Customer_71,North,Tianjin,Dark Chocolate Box,Food & Beverage,Snacks,1,13.82,13.82,COD,Store,Completed
ORD-2023000964,2025-01-25,Customer_20,South,Guangzhou,Silk Dress,Clothing,Women's Wear,5,114.34,571.7,Credit Card,Third-party,Shipped
ORD-2023000965,2023-04-02,Customer_119,West,Chongqing,Sony WH-1000XM5,Electronics,Headphones,3,318.36,955.08,Credit Card,App,Cancelled
ORD-2023000966,2023-01-22,Customer_65,West,Chongqing,Denim Jacket,Clothing,Men's Wear,2,76.55,153.1,Credit Card,Website,Shipped
ORD-2023000967,2024-05-11,Customer_183,West,Chongqing,Leather Boots,Clothing,Footwear,1,139.09,139.09,Bank Transfer,Website,Cancelled
ORD-2023000968,2023-12-29,Customer_76,East,Shanghai,Sony WH-1000XM5,Electronics,Headphones,1,360.2,360.2,Credit Card,Third-party,Cancelled
ORD-2023000969,2023-11-11,Customer_113,South,Shenzhen,Organic Coffee Beans,Food & Beverage,Beverages,1,21.05,21.05,WeChat Pay,Website,Processing
ORD-2023000970,2023-04-08,Customer_163,North,Shenyang,Ceramic Mug Set,Home & Garden,Kitchenware,2,28.5,57.0,COD,App,Cancelled
ORD-2023000971,2025-02-11,Customer_197,East,Hangzhou,Galaxy S24,Electronics,Smartphones,5,765.41,3827.05,Alipay,Website,Shipped
ORD-2023000972,2023-01-30,Customer_87,South,Shenzhen,MacBook Air,Electronics,Laptops,1,1170.83,1170.83,Alipay,App,Processing
ORD-2023000973,2025-11-15,Customer_28,North,Shenyang,Sony WH-1000XM5,Electronics,Headphones,2,301.26,602.52,WeChat Pay,Store,Returned
ORD-2023000974,2025-05-26,Customer_31,South,Xiamen,iPad Air,Electronics,Tablets,5,580.14,2900.7,Alipay,Website,Completed
ORD-2023000975,2024-10-09,Customer_4,East,Hangzhou,Sony WH-1000XM5,Electronics,Headphones,1,338.75,338.75,Bank Transfer,Website,Cancelled
ORD-2023000976,2025-01-25,Customer_12,South,Shenzhen,Organic Coffee Beans,Food & Beverage,Beverages,3,20.89,62.67,Credit Card,Website,Cancelled
ORD-2023000977,2023-12-18,Customer_65,East,Nanjing,Wool Scarf,Clothing,Accessories,1,41.49,41.49,Credit Card,Third-party,Shipped
ORD-2023000978,2024-10-13,Customer_171,West,Xi'an,Dark Chocolate Box,Food & Beverage,Snacks,2,14.23,28.46,Bank Transfer,App,Shipped
ORD-2023000979,2024-04-21,Customer_129,North,Shenyang,LED Floor Lamp,Home & Garden,Lighting,4,85.86,343.44,COD,App,Processing
ORD-2023000980,2025-05-27,Customer_194,North,Shenyang,ThinkPad X1,Electronics,Laptops,3,1288.37,3865.11,Alipay,Third-party,Completed
ORD-2023000981,2023-11-07,Customer_97,North,Beijing,Dumbbell Set 20kg,Sports,Fitness Equipment,4,83.57,334.28,Alipay,App,Processing
ORD-2023000982,2023-03-23,Customer_134,Central,Zhengzhou,Camping Tent 4P,Sports,Outdoor,2,279.1,558.2,Bank Transfer,Store,Completed
ORD-2023000983,2023-04-21,Customer_171,South,Xiamen,Camping Tent 4P,Sports,Outdoor,3,275.88,827.64,Alipay,Website,Returned
ORD-2023000984,2023-01-13,Customer_17,West,Xi'an,Camping Tent 4P,Sports,Outdoor,2,293.83,587.66,Bank Transfer,App,Processing
ORD-2023000985,2023-12-22,Customer_152,North,Shenyang,AirPods Pro,Electronics,Headphones,2,221.03,442.06,COD,Website,Processing
ORD-2023000986,2024-02-09,Customer_63,Central,Wuhan,Silk Dress,Clothing,Women's Wear,4,121.7,486.8,Bank Transfer,Website,Returned
ORD-2023000987,2024-02-17,Customer_70,South,Guangzhou,Yoga Mat Premium,Sports,Yoga,5,48.24,241.2,Bank Transfer,App,Shipped
ORD-2023000988,2025-10-31,Customer_157,West,Chongqing,Sony WH-1000XM5,Electronics,Headphones,4,342.86,1371.44,Bank Transfer,Website,Cancelled
ORD-2023000989,2024-09-06,Customer_153,North,Tianjin,Silk Dress,Clothing,Women's Wear,1,139.02,139.02,COD,Website,Returned
ORD-2023000990,2024-08-03,Customer_97,South,Guangzhou,Denim Jacket,Clothing,Men's Wear,4,74.4,297.6,COD,Third-party,Cancelled
ORD-2023000991,2024-01-24,Customer_2,North,Tianjin,AirPods Pro,Electronics,Headphones,4,226.27,905.08,Credit Card,Third-party,Shipped
ORD-2023000992,2025-02-03,Customer_99,West,Chongqing,Silk Dress,Clothing,Women's Wear,4,147.21,588.84,Bank Transfer,Store,Returned
ORD-2023000993,2023-11-29,Customer_50,North,Tianjin,Galaxy S24,Electronics,Smartphones,1,867.94,867.94,Bank Transfer,Store,Shipped
ORD-2023000994,2025-02-28,Customer_109,Central,Changsha,Wool Scarf,Clothing,Accessories,3,41.3,123.9,Alipay,Website,Cancelled
ORD-2023000995,2023-10-30,Customer_67,North,Tianjin,Data Science 101,Books,Non-Fiction,1,52.95,52.95,COD,Phone,Processing
ORD-2023000996,2023-11-27,Customer_4,East,Shanghai,The Great Novel,Books,Fiction,5,28.38,141.9,Credit Card,App,Cancelled
ORD-2023000997,2024-01-22,Customer_109,West,Xi'an,LED Floor Lamp,Home & Garden,Lighting,1,89.49,89.49,Alipay,Phone,Shipped
ORD-2023000998,2025-04-22,Customer_193,East,Nanjing,Ceramic Mug Set,Home & Garden,Kitchenware,4,29.75,119.0,Credit Card,App,Returned
ORD-2023000999,2025-03-26,Customer_179,East,Shanghai,Running Shoes Pro,Sports,Running,2,168.22,336.44,WeChat Pay,App,Processing
ORD-2023001000,2025-05-05,Customer_135,West,Chengdu,ThinkPad X1,Electronics,Laptops,1,1513.89,1513.89,Bank Transfer,Store,Cancelled
ORD-2023001001,2024-02-10,Customer_125,South,Shenzhen,Dumbbell Set 20kg,Sports,Fitness Equipment,2,94.45,188.9,Alipay,Third-party,Completed
ORD-2023001002,2024-01-10,Customer_195,West,Xi'an,iPad Air,Electronics,Tablets,2,545.26,1090.52,Alipay,Store,Cancelled
ORD-2023001003,2023-12-07,Customer_21,West,Xi'an,The Great Novel,Books,Fiction,1,27.75,27.75,WeChat Pay,App,Cancelled
ORD-2023001004,2024-04-25,Customer_123,North,Tianjin,MacBook Air,Electronics,Laptops,3,1029.82,3089.46,Bank Transfer,App,Completed
ORD-2023001005,2023-03-27,Customer_25,North,Tianjin,iPhone 15,Electronics,Smartphones,5,1085.68,5428.4,Alipay,Third-party,Completed
ORD-2023001006,2025-08-27,Customer_194,West,Xi'an,Standing Desk,Home & Garden,Furniture,3,563.69,1691.07,WeChat Pay,Third-party,Cancelled
ORD-2023001007,2024-05-05,Customer_93,East,Hangzhou,Organic Coffee Beans,Food & Beverage,Beverages,3,22.99,68.97,Bank Transfer,Phone,Returned
ORD-2023001008,2025-04-02,Customer_186,North,Tianjin,Camping Tent 4P,Sports,Outdoor,1,254.43,254.43,Alipay,App,Returned
ORD-2023001009,2025-08-31,Customer_132,North,Shenyang,Running Shoes Pro,Sports,Running,2,143.12,286.24,Bank Transfer,Website,Completed
ORD-2023001010,2024-10-28,Customer_174,East,Shanghai,Data Science 101,Books,Non-Fiction,3,55.59,166.77,Bank Transfer,Website,Returned
ORD-2023001011,2025-09-02,Customer_169,West,Chongqing,The Great Novel,Books,Fiction,1,23.85,23.85,Credit Card,Phone,Shipped
ORD-2023001012,2025-10-30,Customer_9,Central,Wuhan,Dark Chocolate Box,Food & Beverage,Snacks,2,16.65,33.3,Alipay,Phone,Completed
ORD-2023001013,2025-07-02,Customer_30,East,Nanjing,Ceramic Mug Set,Home & Garden,Kitchenware,4,26.11,104.44,Bank Transfer,Third-party,Processing
ORD-2023001014,2023-03-01,Customer_42,South,Shenzhen,Sony WH-1000XM5,Electronics,Headphones,1,307.69,307.69,WeChat Pay,Phone,Shipped
ORD-2023001015,2023-09-10,Customer_171,South,Xiamen,Running Shoes Pro,Sports,Running,4,169.18,676.72,Alipay,Third-party,Cancelled
ORD-2023001016,2023-05-13,Customer_165,North,Shenyang,Camping Tent 4P,Sports,Outdoor,2,337.73,675.46,WeChat Pay,Phone,Cancelled
ORD-2023001017,2024-08-18,Customer_23,Central,Zhengzhou,Canon EOS R6,Electronics,Cameras,2,2318.39,4636.78,Credit Card,App,Shipped
ORD-2023001018,2024-10-03,Customer_98,Central,Wuhan,ThinkPad X1,Electronics,Laptops,5,1343.49,6717.45,COD,App,Shipped
ORD-2023001019,2025-05-17,Customer_82,North,Shenyang,Ceramic Mug Set,Home & Garden,Kitchenware,2,32.02,64.04,WeChat Pay,Website,Returned
ORD-2023001020,2025-08-01,Customer_81,Central,Changsha,Canon EOS R6,Electronics,Cameras,1,2420.52,2420.52,Alipay,Store,Processing
ORD-2023001021,2023-10-26,Customer_192,West,Xi'an,Leather Boots,Clothing,Footwear,2,163.84,327.68,Credit Card,Third-party,Shipped
ORD-2023001022,2025-09-06,Customer_162,East,Nanjing,Dark Chocolate Box,Food & Beverage,Snacks,1,13.97,13.97,Alipay,Phone,Shipped
ORD-2023001023,2024-03-07,Customer_188,West,Chengdu,Camping Tent 4P,Sports,Outdoor,2,328.41,656.82,Alipay,App,Processing
ORD-2023001024,2023-11-23,Customer_6,West,Xi'an,Denim Jacket,Clothing,Men's Wear,3,90.48,271.44,COD,Phone,Shipped
ORD-2023001025,2025-03-11,Customer_19,West,Xi'an,Wool Scarf,Clothing,Accessories,3,42.02,126.06,COD,Store,Shipped
ORD-2023001026,2024-10-24,Customer_193,South,Xiamen,Ceramic Mug Set,Home & Garden,Kitchenware,4,25.5,102.0,COD,App,Shipped
ORD-2023001027,2025-09-15,Customer_75,West,Xi'an,Sony WH-1000XM5,Electronics,Headphones,5,311.05,1555.25,Alipay,Website,Processing
ORD-2023001028,2023-07-28,Customer_174,South,Xiamen,Data Science 101,Books,Non-Fiction,1,47.92,47.92,Alipay,Phone,Cancelled
ORD-2023001029,2024-01-03,Customer_14,South,Shenzhen,ThinkPad X1,Electronics,Laptops,3,1598.0,4794.0,Credit Card,Third-party,Shipped
ORD-2023001030,2023-09-01,Customer_62,Central,Zhengzhou,AirPods Pro,Electronics,Headphones,4,229.95,919.8,Bank Transfer,Phone,Shipped
ORD-2023001031,2023-07-03,Customer_200,Central,Wuhan,Data Science 101,Books,Non-Fiction,4,54.13,216.52,Bank Transfer,Phone,Shipped
ORD-2023001032,2023-09-07,Customer_126,West,Chongqing,iPhone 15,Electronics,Smartphones,1,884.1,884.1,COD,Website,Completed
ORD-2023001033,2023-07-13,Customer_152,Central,Changsha,LED Floor Lamp,Home & Garden,Lighting,4,82.96,331.84,Alipay,Phone,Cancelled
ORD-2023001034,2023-05-11,Customer_183,West,Chongqing,LED Floor Lamp,Home & Garden,Lighting,2,78.31,156.62,COD,Website,Cancelled
ORD-2023001035,2025-12-21,Customer_126,North,Tianjin,Ceramic Mug Set,Home & Garden,Kitchenware,5,31.47,157.35,Credit Card,Third-party,Returned
ORD-2023001036,2024-02-29,Customer_169,Central,Changsha,Data Science 101,Books,Non-Fiction,1,53.79,53.79,Credit Card,Website,Returned
ORD-2023001037,2023-09-09,Customer_11,South,Shenzhen,Ceramic Mug Set,Home & Garden,Kitchenware,4,31.61,126.44,Alipay,Third-party,Processing
ORD-2023001038,2023-03-13,Customer_22,South,Shenzhen,Ceramic Mug Set,Home & Garden,Kitchenware,3,32.06,96.18,Credit Card,Third-party,Shipped
ORD-2023001039,2023-01-01,Customer_64,East,Nanjing,Sony WH-1000XM5,Electronics,Headphones,4,398.95,1595.8,WeChat Pay,App,Returned
ORD-2023001040,2025-10-01,Customer_178,East,Nanjing,Ceramic Mug Set,Home & Garden,Kitchenware,4,25.87,103.48,WeChat Pay,Third-party,Shipped
ORD-2023001041,2023-04-02,Customer_61,Central,Changsha,Standing Desk,Home & Garden,Furniture,2,527.13,1054.26,Credit Card,Website,Processing
ORD-2023001042,2025-01-05,Customer_72,East,Shanghai,AirPods Pro,Electronics,Headphones,5,252.89,1264.45,Alipay,Third-party,Cancelled
ORD-2023001043,2023-12-01,Customer_103,North,Shenyang,Running Shoes Pro,Sports,Running,3,143.72,431.16,Bank Transfer,App,Shipped
ORD-2023001044,2024-07-05,Customer_163,West,Xi'an,AirPods Pro,Electronics,Headphones,5,226.87,1134.35,Alipay,Store,Returned
ORD-2023001045,2024-10-09,Customer_112,Central,Changsha,Sony WH-1000XM5,Electronics,Headphones,4,382.67,1530.68,Bank Transfer,App,Returned
ORD-2023001046,2025-04-13,Customer_17,South,Shenzhen,Running Shoes Pro,Sports,Running,1,150.41,150.41,WeChat Pay,App,Shipped
ORD-2023001047,2023-07-20,Customer_97,East,Hangzhou,AirPods Pro,Electronics,Headphones,2,232.09,464.18,Alipay,Phone,Completed
ORD-2023001048,2025-09-29,Customer_25,North,Beijing,Standing Desk,Home & Garden,Furniture,3,512.3,1536.9,COD,Store,Returned
ORD-2023001049,2023-04-09,Customer_44,East,Nanjing,Running Shoes Pro,Sports,Running,5,131.08,655.4,WeChat Pay,Phone,Processing
ORD-2023001050,2025-04-04,Customer_123,East,Nanjing,Organic Coffee Beans,Food & Beverage,Beverages,5,20.3,101.5,COD,Website,Shipped
ORD-2023001051,2023-10-20,Customer_97,North,Shenyang,Standing Desk,Home & Garden,Furniture,2,522.59,1045.18,COD,Store,Completed
ORD-2023001052,2025-07-26,Customer_47,East,Nanjing,Canon EOS R6,Electronics,Cameras,5,2437.71,12188.55,Bank Transfer,Store,Cancelled
ORD-2023001053,2024-04-13,Customer_79,Central,Zhengzhou,Running Shoes Pro,Sports,Running,4,149.92,599.68,Credit Card,Store,Cancelled
ORD-2023001054,2024-05-06,Customer_24,East,Shanghai,Data Science 101,Books,Non-Fiction,1,43.64,43.64,Alipay,Third-party,Completed
ORD-2023001055,2023-01-22,Customer_109,North,Shenyang,Yoga Mat Premium,Sports,Yoga,5,55.31,276.55,COD,Website,Cancelled
ORD-2023001056,2025-04-10,Customer_4,West,Xi'an,Organic Coffee Beans,Food & Beverage,Beverages,5,21.18,105.9,COD,Website,Completed
ORD-2023001057,2025-12-17,Customer_176,West,Xi'an,Ceramic Mug Set,Home & Garden,Kitchenware,3,26.77,80.31,COD,App,Returned
ORD-2023001058,2023-12-25,Customer_20,West,Chengdu,Organic Coffee Beans,Food & Beverage,Beverages,5,22.41,112.05,WeChat Pay,Website,Returned
ORD-2023001059,2025-02-03,Customer_29,East,Shanghai,Silk Dress,Clothing,Women's Wear,4,124.32,497.28,WeChat Pay,Website,Returned
ORD-2023001060,2024-03-12,Customer_1,North,Tianjin,Yoga Mat Premium,Sports,Yoga,4,45.97,183.88,COD,Phone,Processing
ORD-2023001061,2025-09-26,Customer_15,East,Nanjing,Standing Desk,Home & Garden,Furniture,1,564.18,564.18,WeChat Pay,App,Returned
ORD-2023001062,2024-12-17,Customer_185,West,Chongqing,Yoga Mat Premium,Sports,Yoga,3,43.23,129.69,Alipay,Phone,Shipped
ORD-2023001063,2025-12-19,Customer_132,North,Beijing,Silk Dress,Clothing,Women's Wear,4,117.29,469.16,Alipay,Phone,Completed
ORD-2023001064,2025-03-20,Customer_96,West,Chengdu,AirPods Pro,Electronics,Headphones,3,228.54,685.62,WeChat Pay,Store,Cancelled
ORD-2023001065,2025-06-18,Customer_42,South,Xiamen,Running Shoes Pro,Sports,Running,1,170.87,170.87,Alipay,Store,Cancelled
ORD-2023001066,2024-08-06,Customer_11,North,Tianjin,Dark Chocolate Box,Food & Beverage,Snacks,2,13.24,26.48,Alipay,Phone,Cancelled
ORD-2023001067,2024-06-28,Customer_31,East,Shanghai,Sony WH-1000XM5,Electronics,Headphones,2,395.94,791.88,Bank Transfer,Phone,Returned
ORD-2023001068,2025-03-29,Customer_129,West,Xi'an,Dark Chocolate Box,Food & Beverage,Snacks,2,14.2,28.4,Bank Transfer,Website,Completed
ORD-2023001069,2023-01-28,Customer_197,North,Beijing,AirPods Pro,Electronics,Headphones,2,237.36,474.72,Alipay,App,Shipped
ORD-2023001070,2024-07-31,Customer_125,West,Xi'an,iPhone 15,Electronics,Smartphones,4,993.06,3972.24,Credit Card,Phone,Processing
ORD-2023001071,2023-08-24,Customer_68,Central,Wuhan,Standing Desk,Home & Garden,Furniture,2,461.5,923.0,Alipay,Phone,Processing
ORD-2023001072,2024-01-22,Customer_152,West,Xi'an,ThinkPad X1,Electronics,Laptops,5,1445.63,7228.15,Alipay,Website,Completed
ORD-2023001073,2023-10-27,Customer_110,South,Guangzhou,Galaxy S24,Electronics,Smartphones,3,1031.26,3093.78,Credit Card,Third-party,Processing
ORD-2023001074,2024-04-18,Customer_57,North,Beijing,Denim Jacket,Clothing,Men's Wear,4,79.59,318.36,WeChat Pay,Phone,Cancelled
ORD-2023001075,2024-07-05,Customer_94,North,Shenyang,Silk Dress,Clothing,Women's Wear,1,121.43,121.43,WeChat Pay,Store,Cancelled
ORD-2023001076,2023-04-17,Customer_170,South,Guangzhou,Galaxy S24,Electronics,Smartphones,2,775.18,1550.36,WeChat Pay,Website,Shipped
ORD-2023001077,2024-05-31,Customer_126,West,Chongqing,The Great Novel,Books,Fiction,1,24.47,24.47,WeChat Pay,Store,Shipped
ORD-2023001078,2023-09-24,Customer_85,North,Beijing,Organic Coffee Beans,Food & Beverage,Beverages,1,21.09,21.09,WeChat Pay,Store,Returned
ORD-2023001079,2024-03-06,Customer_150,Central,Changsha,Dumbbell Set 20kg,Sports,Fitness Equipment,2,93.01,186.02,Bank Transfer,App,Completed
ORD-2023001080,2024-01-26,Customer_50,South,Xiamen,The Great Novel,Books,Fiction,1,21.55,21.55,Bank Transfer,App,Completed
ORD-2023001081,2024-02-18,Customer_137,Central,Changsha,Camping Tent 4P,Sports,Outdoor,3,319.21,957.63,Alipay,App,Processing
ORD-2023001082,2024-12-12,Customer_94,South,Guangzhou,Ceramic Mug Set,Home & Garden,Kitchenware,3,32.41,97.23,Bank Transfer,App,Cancelled
ORD-2023001083,2025-10-28,Customer_6,North,Tianjin,Silk Dress,Clothing,Women's Wear,5,145.69,728.45,Alipay,Third-party,Shipped
ORD-2023001084,2024-01-25,Customer_190,South,Guangzhou,Galaxy S24,Electronics,Smartphones,5,780.55,3902.75,Bank Transfer,Phone,Returned
ORD-2023001085,2025-02-25,Customer_144,Central,Wuhan,Sony WH-1000XM5,Electronics,Headphones,4,375.25,1501.0,Bank Transfer,Phone,Returned
ORD-2023001086,2024-03-22,Customer_152,East,Shanghai,Sony WH-1000XM5,Electronics,Headphones,1,313.4,313.4,Credit Card,Third-party,Cancelled
ORD-2023001087,2024-03-27,Customer_76,Central,Changsha,Standing Desk,Home & Garden,Furniture,3,469.57,1408.71,WeChat Pay,Third-party,Completed
ORD-2023001088,2023-03-22,Customer_164,South,Shenzhen,Galaxy S24,Electronics,Smartphones,5,828.4,4142.0,Alipay,Store,Processing
ORD-2023001089,2024-03-06,Customer_137,East,Shanghai,Data Science 101,Books,Non-Fiction,2,57.33,114.66,Credit Card,App,Shipped
ORD-2023001090,2024-06-24,Customer_185,Central,Zhengzhou,Camping Tent 4P,Sports,Outdoor,1,339.04,339.04,Alipay,Phone,Returned
ORD-2023001091,2024-03-25,Customer_188,East,Hangzhou,Galaxy S24,Electronics,Smartphones,1,986.36,986.36,WeChat Pay,Website,Shipped
ORD-2023001092,2025-02-21,Customer_168,North,Shenyang,Organic Coffee Beans,Food & Beverage,Beverages,5,17.63,88.15,WeChat Pay,Third-party,Returned
ORD-2023001093,2025-03-20,Customer_40,South,Guangzhou,Canon EOS R6,Electronics,Cameras,3,2325.66,6976.98,Bank Transfer,Website,Cancelled
ORD-2023001094,2025-07-29,Customer_48,East,Shanghai,Wool Scarf,Clothing,Accessories,1,38.95,38.95,Alipay,Website,Returned
ORD-2023001095,2023-11-30,Customer_46,West,Xi'an,Sony WH-1000XM5,Electronics,Headphones,3,298.85,896.55,Bank Transfer,Third-party,Processing
ORD-2023001096,2025-04-04,Customer_26,North,Beijing,MacBook Air,Electronics,Laptops,4,1107.37,4429.48,COD,Website,Completed
ORD-2023001097,2023-01-28,Customer_196,Central,Wuhan,Denim Jacket,Clothing,Men's Wear,4,67.64,270.56,Credit Card,Website,Processing
ORD-2023001098,2023-01-20,Customer_28,North,Tianjin,AirPods Pro,Electronics,Headphones,5,212.66,1063.3,COD,Store,Completed
ORD-2023001099,2023-12-01,Customer_79,South,Shenzhen,Wool Scarf,Clothing,Accessories,5,43.59,217.95,WeChat Pay,Phone,Processing
ORD-2023001100,2023-09-10,Customer_6,South,Shenzhen,Ceramic Mug Set,Home & Garden,Kitchenware,3,30.11,90.33,Credit Card,App,Returned
ORD-2023001101,2024-04-04,Customer_7,East,Shanghai,Standing Desk,Home & Garden,Furniture,4,445.38,1781.52,Alipay,Phone,Cancelled
ORD-2023001102,2025-02-26,Customer_176,South,Guangzhou,Data Science 101,Books,Non-Fiction,3,45.88,137.64,Credit Card,Phone,Processing
ORD-2023001103,2024-11-14,Customer_31,North,Beijing,ThinkPad X1,Electronics,Laptops,3,1339.11,4017.33,WeChat Pay,App,Completed
ORD-2023001104,2024-01-07,Customer_174,Central,Wuhan,Sony WH-1000XM5,Electronics,Headphones,4,352.19,1408.76,Bank Transfer,Website,Shipped
ORD-2023001105,2025-10-19,Customer_170,Central,Zhengzhou,Dumbbell Set 20kg,Sports,Fitness Equipment,1,82.89,82.89,WeChat Pay,Store,Completed
ORD-2023001106,2025-03-10,Customer_115,North,Beijing,Data Science 101,Books,Non-Fiction,2,47.29,94.58,Bank Transfer,App,Completed
ORD-2023001107,2023-09-19,Customer_47,Central,Zhengzhou,Running Shoes Pro,Sports,Running,2,130.69,261.38,Bank Transfer,Store,Shipped
ORD-2023001108,2024-11-13,Customer_36,West,Chongqing,Wool Scarf,Clothing,Accessories,4,40.19,160.76,Alipay,Phone,Cancelled
ORD-2023001109,2024-04-16,Customer_99,Central,Zhengzhou,Ceramic Mug Set,Home & Garden,Kitchenware,5,28.94,144.7,Credit Card,Third-party,Cancelled
ORD-2023001110,2024-04-26,Customer_93,Central,Changsha,Dark Chocolate Box,Food & Beverage,Snacks,2,15.9,31.8,Credit Card,Website,Completed
ORD-2023001111,2023-05-03,Customer_90,East,Nanjing,Wool Scarf,Clothing,Accessories,2,43.92,87.84,WeChat Pay,Website,Shipped
ORD-2023001112,2024-04-04,Customer_15,West,Chengdu,Ceramic Mug Set,Home & Garden,Kitchenware,4,26.76,107.04,Alipay,App,Processing
ORD-2023001113,2023-08-06,Customer_170,West,Xi'an,iPhone 15,Electronics,Smartphones,4,960.54,3842.16,COD,App,Cancelled
ORD-2023001114,2023-06-11,Customer_63,Central,Wuhan,iPhone 15,Electronics,Smartphones,2,958.61,1917.22,Credit Card,App,Returned
ORD-2023001115,2025-12-16,Customer_179,West,Chengdu,Sony WH-1000XM5,Electronics,Headphones,4,374.5,1498.0,WeChat Pay,Phone,Cancelled
ORD-2023001116,2023-11-16,Customer_16,East,Hangzhou,Data Science 101,Books,Non-Fiction,1,46.79,46.79,Credit Card,Third-party,Processing
ORD-2023001117,2025-07-19,Customer_142,Central,Wuhan,iPhone 15,Electronics,Smartphones,4,1098.7,4394.8,WeChat Pay,Third-party,Returned
ORD-2023001118,2024-07-10,Customer_24,East,Nanjing,Canon EOS R6,Electronics,Cameras,4,2822.46,11289.84,COD,Phone,Processing
